customer_id,customer_name,gender,date_of_birth,city,state,pincode,registration_date,acquisition_channel,customer_segment,is_repeat_customer,churn_risk,customer_lifetime_value
1233,Reyansh Nair,Female,1969-11-09,Delhi,Delhi,110098,2025-10-19,Organic Search,High Value,No,Medium,42857
1234,Alok Sharma,Male,1998-12-19,Jaipur,Rajasthan,302091,2026-03-10,Social Media,New,Yes,High,37079
1235,Vihaan Mehta,Male,1971-10-19,Delhi,Delhi,110029,2025-07-18,Paid Search,High Value,No,Low,23991
1236,Alok Verma,Male,1975-12-21,Mumbai,Maharashtra,400090,2025-10-23,Marketplace Campaign,New,No,High,40055
1237,Sanjay Mukherjee,Female,1973-03-19,Ahmedabad,Gujarat,380082,2025-02-01,Organic Search,New,No,Medium,20363
1238,Neha Nair,Female,1993-08-05,Ahmedabad,Gujarat,380083,2026-04-28,Organic Search,High Value,Yes,Medium,47890
1239,Vikram Mehta,Female,2003-02-24,Ahmedabad,Gujarat,380055,2024-09-25,Organic Search,New,Yes,Medium,38994
1240,Nikhil Reddy,Female,1965-02-08,Chennai,Tamil Nadu,600038,2025-02-09,Social Media,At Risk,No,Low,25392
1241,Kavya Nair,Female,2006-07-17,Indore,Madhya Pradesh,452083,2025-09-17,Organic Search,New,Yes,High,16048
1242,Rahul Kulkarni,Female,2003-01-19,Delhi,Delhi,110046,2026-06-29,Paid Search,New,No,Medium,13434
1243,Diya Kumar,Male,1965-10-10,Pune,Maharashtra,411092,2026-03-23,Social Media,New,No,High,39045
1244,Vihaan Verma,Male,1998-10-31,Lucknow,Uttar Pradesh,226080,2025-01-19,Direct,At Risk,No,Medium,5545
1245,Nikhil Mukherjee,Male,2003-08-14,Jaipur,Rajasthan,302034,2026-03-29,Paid Search,New,No,Medium,47431
1246,Ayaan Chowdhury,Female,1995-09-05,Bengaluru,Karnataka,560029,2024-09-15,Paid Search,High Value,No,Low,26298
1247,Manish Bhat,Male,1975-02-22,Indore,Madhya Pradesh,452061,2026-02-03,Paid Search,New,Yes,Low,46436
1248,Tanvi Nair,Female,1972-09-20,Mumbai,Maharashtra,400014,2026-04-09,Social Media,New,Yes,Low,6648
1249,Rahul Singh,Female,1978-08-09,Indore,Madhya Pradesh,452056,2025-11-01,Organic Search,New,Yes,Low,11545
1250,Aarav Das,Male,1970-12-11,Mumbai,Maharashtra,400015,2025-08-21,Affiliate,High Value,No,High,3971
1251,Poonam Deshmukh,Male,2003-11-30,Indore,Madhya Pradesh,452026,2025-12-02,Organic Search,At Risk,No,Low,41238
1252,Rohan Reddy,Female,1992-06-29,Lucknow,Uttar Pradesh,226092,2025-07-15,Social Media,High Value,No,High,40920
1253,Amit Joshi,Female,1999-12-05,Jaipur,Rajasthan,302023,2025-06-15,Paid Search,High Value,No,High,20858
1254,Priya Kulkarni,Female,1982-07-20,Pune,Maharashtra,411013,2025-10-06,Paid Search,High Value,Yes,Medium,2476
1255,Shreya Patel,Female,1996-05-19,Hyderabad,Telangana,500035,2026-05-12,Organic Search,New,No,Medium,48379
1256,Riya Agarwal,Male,1990-08-06,Ahmedabad,Gujarat,380056,2025-01-18,Organic Search,New,No,Low,7505
1257,Aarav Singh,Other,1975-04-16,Hyderabad,Telangana,500079,2025-09-17,Organic Search,New,Yes,Low,20793
1258,Tanvi Bhat,Female,2006-04-15,Hyderabad,Telangana,500055,2025-06-04,Organic Search,At Risk,No,High,19765
1259,Vivaan Reddy,Male,1981-02-22,Jaipur,Rajasthan,302055,2025-12-31,Marketplace Campaign,New,Yes,Medium,7065
1260,Divya Chatterjee,Female,2003-05-25,Hyderabad,Telangana,500080,2024-12-29,Social Media,New,Yes,High,21309
1261,Priya Patel,Female,1986-03-24,Lucknow,Uttar Pradesh,226019,2026-01-03,Paid Search,New,Yes,High,35947
1262,Vihaan Agarwal,Female,1988-06-07,Mumbai,Maharashtra,400056,2026-06-28,Organic Search,Returning,Yes,High,14236
1263,Divya Verma,Female,1983-10-09,Patna,Bihar,800040,2024-11-07,Social Media,New,No,Low,49718
1264,Sai Singh,Male,1972-02-17,Chennai,Tamil Nadu,600026,2025-10-30,Paid Search,High Value,No,Medium,39807
1265,Priya Deshmukh,Female,1968-10-13,Patna,Bihar,800019,2025-03-29,Social Media,New,Yes,Medium,21575
1266,Krishna Kulkarni,Male,1969-12-13,Lucknow,Uttar Pradesh,226015,2024-09-21,Affiliate,New,Yes,Low,9305
1267,Diya Kulkarni,Female,1984-04-24,Indore,Madhya Pradesh,452032,2024-10-07,Paid Search,High Value,Yes,Low,20796
1268,Rajesh Patel,Male,1996-12-19,Delhi,Delhi,110069,2024-09-18,Social Media,New,Yes,Medium,10838
1269,Ishaan Joshi,Female,1968-06-10,Jaipur,Rajasthan,302022,2026-06-04,Paid Search,New,Yes,High,30443
1270,Sunita Patel,Male,1973-07-01,Bengaluru,Karnataka,560083,2025-01-15,Paid Search,New,Yes,High,10501
1271,Sunita Mukherjee,Male,2000-08-22,Kochi,Kerala,682070,2024-11-04,Direct,New,Yes,Medium,25686
1272,Nisha Kulkarni,Female,1970-01-18,Lucknow,Uttar Pradesh,226062,2025-12-11,Referral,New,No,Low,47732
1273,Shreya Sen,Male,2005-03-30,Kolkata,West Bengal,700010,2025-07-14,Organic Search,High Value,Yes,High,47925
1274,Nisha Mukherjee,Female,1979-11-06,Lucknow,Uttar Pradesh,226044,2026-01-17,Direct,New,No,Medium,11201
1275,Kavya Agarwal,Female,1967-07-26,Kochi,Kerala,682054,2024-10-04,Referral,New,Yes,Medium,47805
1276,Manish Bhat,Female,1976-03-11,Kochi,Kerala,682066,2025-09-26,Organic Search,New,Yes,High,35841
1277,Krishna Chatterjee,Male,1971-02-13,Lucknow,Uttar Pradesh,226029,2025-07-24,Organic Search,New,Yes,Low,41732
1278,Aadhya Mukherjee,Male,1994-10-13,Chennai,Tamil Nadu,600012,2026-03-08,Referral,High Value,No,High,22780
1279,Aditya Kumar,Male,1995-06-24,Jaipur,Rajasthan,302099,2025-01-09,Marketplace Campaign,At Risk,No,Low,16238
1280,Rohan Kumar,Female,1980-08-02,Mumbai,Maharashtra,400018,2025-03-19,Referral,At Risk,No,Medium,43521
1281,Nikhil Mehta,Male,1969-03-20,Pune,Maharashtra,411085,2026-01-25,Marketplace Campaign,New,Yes,Low,33678
1282,Poonam Singh,Male,1964-12-24,Lucknow,Uttar Pradesh,226070,2025-11-28,Organic Search,New,Yes,Medium,4603
1283,Pooja Chowdhury,Female,1987-04-23,Indore,Madhya Pradesh,452073,2024-11-07,Affiliate,New,No,Low,2367
1284,Ananya Das,Male,1976-06-30,Kolkata,West Bengal,700039,2025-10-06,Paid Search,New,No,Low,22450
1285,Sanjay Mukherjee,Female,1974-05-18,Pune,Maharashtra,411039,2025-10-22,Affiliate,High Value,Yes,Medium,33820
1286,Gaurav Kulkarni,Female,1986-01-06,Chennai,Tamil Nadu,600033,2025-09-30,Marketplace Campaign,New,No,Medium,48628
1287,Deepak Mehta,Male,1989-12-10,Kochi,Kerala,682018,2024-12-08,Affiliate,New,No,Medium,34723
1288,Alok Das,Male,1997-04-05,Patna,Bihar,800013,2025-02-20,Marketplace Campaign,New,Yes,Medium,3084
1289,Reyansh Joshi,Male,2003-01-24,Ahmedabad,Gujarat,380081,2025-12-20,Organic Search,New,No,Low,29173
1290,Rohan Mehta,Female,1997-05-08,Kochi,Kerala,682072,2026-01-25,Organic Search,New,No,Low,25660
1291,Divya Bhat,Female,1984-05-09,Bengaluru,Karnataka,560018,2026-05-27,Organic Search,High Value,No,High,6810
1292,Sunita Bhat,Male,1983-12-23,Kochi,Kerala,682055,2024-09-07,Social Media,New,No,High,36672
1293,Aditya Rao,Male,1998-11-19,Jaipur,Rajasthan,302033,2025-03-14,Organic Search,High Value,No,Medium,26145
1294,Aadhya Kulkarni,Male,2002-02-11,Chennai,Tamil Nadu,600083,2025-01-28,Organic Search,High Value,No,Medium,49841
1295,Aarav Deshmukh,Male,1995-12-25,Chennai,Tamil Nadu,600055,2026-01-18,Organic Search,High Value,No,Medium,13505
1296,Gaurav Bhat,Female,1978-04-27,Patna,Bihar,800029,2026-02-17,Paid Search,New,No,High,2582
1297,Meera Joshi,Female,1972-07-07,Kochi,Kerala,682094,2025-07-17,Organic Search,New,Yes,Low,11836
1298,Neha Kumar,Male,1983-04-06,Kochi,Kerala,682084,2025-08-30,Social Media,New,Yes,Medium,43680
1299,Nisha Patel,Male,1982-09-15,Patna,Bihar,800098,2024-11-04,Organic Search,New,No,High,41529
1300,Kavya Kulkarni,Male,1994-10-18,Indore,Madhya Pradesh,452064,2026-07-29,Organic Search,New,No,High,45634
1301,Aadhya Rao,Male,1982-06-22,Kochi,Kerala,682068,2025-09-20,Direct,New,No,Low,7817
1302,Vihaan Mukherjee,Female,1992-04-28,Chennai,Tamil Nadu,600037,2026-07-08,Organic Search,High Value,No,High,4384
1303,Swati Mehta,Female,1964-12-13,Jaipur,Rajasthan,302080,2025-09-22,Organic Search,New,No,Medium,22891
1304,Swati Joshi,Female,1988-11-11,Jaipur,Rajasthan,302055,2025-06-26,Referral,New,Yes,Low,39540
1305,Deepak Mukherjee,Male,1989-01-24,Lucknow,Uttar Pradesh,226047,2026-03-08,Marketplace Campaign,New,No,High,19912
1306,Reyansh Reddy,Female,1988-01-06,Hyderabad,Telangana,500090,2026-01-13,Social Media,New,Yes,High,23336
1307,Alok Rao,Female,1994-07-10,Chennai,Tamil Nadu,600071,2026-02-20,Social Media,New,No,Low,7335
1308,Divya Kumar,Male,1987-07-06,Lucknow,Uttar Pradesh,226030,2025-03-08,Social Media,High Value,No,Medium,36902
1309,Aadhya Sharma,Male,1972-05-14,Pune,Maharashtra,411098,2025-10-01,Paid Search,High Value,No,Low,25148
1310,Divya Chatterjee,Male,2005-04-06,Mumbai,Maharashtra,400021,2025-05-19,Marketplace Campaign,New,No,Low,11213
1311,Aditya Rao,Male,1968-12-12,Patna,Bihar,800040,2026-07-05,Referral,New,Yes,High,21803
1312,Poonam Kumar,Male,1969-12-13,Ahmedabad,Gujarat,380010,2026-06-04,Direct,New,No,Low,21133
1313,Ananya Kumar,Female,1978-01-18,Patna,Bihar,800072,2026-04-15,Paid Search,New,No,Medium,41468
1314,Aadhya Kumar,Male,1965-12-23,Jaipur,Rajasthan,302066,2026-05-11,Paid Search,High Value,No,Medium,15022
1315,Sneha Mehta,Female,2001-12-12,Delhi,Delhi,110010,2026-05-12,Marketplace Campaign,High Value,No,Medium,42818
1316,Aditya Rao,Female,1967-09-03,Bengaluru,Karnataka,560087,2025-04-10,Social Media,New,No,Low,37763
1317,Kavya Mukherjee,Female,1981-04-11,Mumbai,Maharashtra,400036,2025-10-28,Direct,New,No,Medium,25574
1318,Ayaan Rao,Female,1977-07-09,Bengaluru,Karnataka,560063,2025-01-31,Paid Search,New,No,Low,49749
1319,Kavya Verma,Female,1980-12-03,Bengaluru,Karnataka,560017,2025-10-01,Organic Search,New,No,High,22018
1320,Riya Bhat,Male,1969-12-04,Pune,Maharashtra,411096,2025-02-28,Organic Search,New,No,High,25234
1321,Amit Mukherjee,Male,2001-03-11,Lucknow,Uttar Pradesh,226027,2024-08-15,Paid Search,At Risk,Yes,Medium,29280
1322,Diya Mehta,Female,1985-03-13,Patna,Bihar,800039,2024-12-03,Organic Search,New,Yes,Medium,36329
1323,Gaurav Das,Male,1988-06-15,Hyderabad,Telangana,500040,2024-10-12,Referral,Returning,No,Medium,37157
1324,Sneha Bhat,Male,1967-01-08,Lucknow,Uttar Pradesh,226040,2025-11-15,Organic Search,New,No,Medium,22362
1325,Deepak Mehta,Male,1989-01-04,Mumbai,Maharashtra,400082,2025-12-17,Organic Search,High Value,No,High,43570
1326,Deepak Patel,Male,1979-04-08,Ahmedabad,Gujarat,380011,2024-09-12,Organic Search,New,Yes,Low,18723
1327,Diya Mehta,Male,1983-03-19,Pune,Maharashtra,411036,2026-03-26,Social Media,New,Yes,High,7175
1328,Swati Rao,Male,1982-10-21,Indore,Madhya Pradesh,452015,2025-07-11,Paid Search,New,Yes,High,40630
1329,Gaurav Verma,Female,1988-02-24,Indore,Madhya Pradesh,452021,2025-09-29,Affiliate,At Risk,Yes,Low,20393
1330,Vivaan Kulkarni,Female,1979-09-11,Bengaluru,Karnataka,560077,2025-09-30,Social Media,New,No,Low,24604
1331,Vihaan Rao,Male,2000-08-14,Patna,Bihar,800081,2025-03-16,Social Media,New,Yes,High,32419
1332,Aarav Joshi,Female,1981-11-14,Ahmedabad,Gujarat,380032,2025-04-18,Referral,New,Yes,Medium,30681
1333,Arjun Verma,Male,1987-06-10,Chennai,Tamil Nadu,600066,2026-01-28,Paid Search,New,No,Medium,23920
1334,Rahul Das,Female,1992-12-01,Jaipur,Rajasthan,302090,2025-09-15,Referral,High Value,No,Low,44037
1335,Gaurav Agarwal,Female,1983-11-01,Kochi,Kerala,682060,2025-05-11,Social Media,New,Yes,High,17750
1336,Ayaan Chatterjee,Male,2006-03-23,Kolkata,West Bengal,700053,2026-02-09,Organic Search,New,No,Medium,4649
1337,Reyansh Reddy,Female,1998-01-28,Kolkata,West Bengal,700051,2025-04-03,Paid Search,New,No,Medium,49344
1338,Divya Bhat,Female,2001-04-04,Indore,Madhya Pradesh,452040,2024-10-08,Direct,New,No,High,31004
1339,Vihaan Sen,Male,2000-03-20,Kochi,Kerala,682061,2025-03-22,Paid Search,New,No,Medium,44056
1340,Amit Joshi,Male,1990-06-19,Jaipur,Rajasthan,302058,2024-11-28,Organic Search,New,No,Low,28328
1341,Amit Chowdhury,Female,1977-06-06,Bengaluru,Karnataka,560040,2025-03-23,Organic Search,High Value,No,Medium,26647
1342,Arjun Singh,Male,1995-10-06,Delhi,Delhi,110088,2024-10-25,Organic Search,New,No,High,5978
1343,Aarav Chatterjee,Female,1985-11-27,Ahmedabad,Gujarat,380022,2026-03-13,Paid Search,High Value,No,High,25317
1344,Sai Sharma,Female,1996-02-14,Ahmedabad,Gujarat,380069,2024-10-19,Paid Search,High Value,Yes,Medium,12660
1345,Rohan Mehta,Female,2000-06-25,Ahmedabad,Gujarat,380041,2024-11-03,Direct,High Value,Yes,Low,17613
1346,Sunita Mehta,Male,1973-08-14,Ahmedabad,Gujarat,380069,2024-08-30,Organic Search,High Value,No,Medium,27635
1347,Vihaan Verma,Male,1984-01-12,Indore,Madhya Pradesh,452022,2025-04-06,Organic Search,New,No,Low,38696
1348,Krishna Mukherjee,Female,1976-05-04,Bengaluru,Karnataka,560012,2025-03-20,Paid Search,Returning,No,Low,40234
1349,Deepak Deshmukh,Female,1981-02-18,Patna,Bihar,800081,2026-02-07,Marketplace Campaign,High Value,Yes,Low,46222
1350,Arjun Reddy,Female,1980-05-28,Indore,Madhya Pradesh,452088,2025-08-26,Social Media,High Value,Yes,Medium,30523
1351,Ayaan Mukherjee,Male,1985-04-19,Indore,Madhya Pradesh,452089,2025-11-26,Organic Search,High Value,No,Medium,43875
1352,Vihaan Gupta,Female,1985-03-12,Jaipur,Rajasthan,302058,2024-08-12,Social Media,New,Yes,Low,39035
1353,Sanjay Reddy,Female,1966-06-14,Patna,Bihar,800068,2025-11-25,Paid Search,At Risk,Yes,Low,9494
1354,Aadhya Mehta,Female,1976-05-31,Kolkata,West Bengal,700044,2026-03-27,Paid Search,New,No,Medium,18347
1355,Kirti Gupta,Male,1986-08-24,Jaipur,Rajasthan,302071,2025-08-08,Organic Search,New,No,High,4237
1356,Divya Chatterjee,Male,1974-01-29,Jaipur,Rajasthan,302011,2025-02-09,Paid Search,High Value,No,High,47824
1357,Aarav Reddy,Female,1989-10-23,Kolkata,West Bengal,700085,2024-08-03,Social Media,New,No,High,5465
1358,Rahul Verma,Male,1977-03-16,Kochi,Kerala,682085,2026-03-10,Referral,At Risk,Yes,Low,38191
1359,Neha Rao,Male,1978-04-10,Delhi,Delhi,110050,2025-09-23,Marketplace Campaign,New,No,High,22426
1360,Aditya Chatterjee,Male,1976-08-22,Lucknow,Uttar Pradesh,226059,2024-08-30,Organic Search,New,No,Medium,9766
1361,Ananya Reddy,Male,1977-03-19,Hyderabad,Telangana,500010,2025-12-05,Referral,High Value,Yes,Medium,25693
1362,Arjun Chowdhury,Male,1970-07-14,Delhi,Delhi,110054,2025-08-22,Social Media,New,No,Medium,32656
1363,Vihaan Nair,Male,1966-01-05,Indore,Madhya Pradesh,452015,2025-04-28,Organic Search,New,No,Medium,27014
1364,Arjun Reddy,Male,2003-12-04,Chennai,Tamil Nadu,600050,2025-11-25,Social Media,New,No,Low,41064
1365,Swati Kumar,Male,1977-05-02,Indore,Madhya Pradesh,452047,2026-06-25,Organic Search,New,Yes,High,11845
1366,Alok Sharma,Male,2001-08-04,Patna,Bihar,800035,2026-04-21,Direct,New,No,High,40310
1367,Kavya Mukherjee,Other,1981-01-20,Chennai,Tamil Nadu,600054,2025-11-17,Social Media,High Value,Yes,Medium,17034
1368,Aarav Kumar,Female,1971-12-02,Pune,Maharashtra,411045,2025-06-08,Direct,High Value,No,Low,32321
1369,Pooja Patel,Female,1982-06-05,Mumbai,Maharashtra,400084,2024-12-05,Marketplace Campaign,New,No,High,35668
1370,Ananya Verma,Male,1999-09-15,Pune,Maharashtra,411055,2025-03-07,Organic Search,New,No,High,25829
1371,Nikhil Bhat,Female,1984-05-21,Ahmedabad,Gujarat,380073,2026-06-01,Organic Search,Returning,No,Medium,40651
1372,Priya Patel,Female,1966-12-09,Pune,Maharashtra,411021,2026-05-23,Organic Search,New,No,Medium,28500
1373,Meera Patel,Female,1983-04-01,Kolkata,West Bengal,700061,2024-08-16,Social Media,New,No,Low,21011
1374,Nisha Patel,Male,1987-07-17,Mumbai,Maharashtra,400078,2025-03-03,Paid Search,New,Yes,High,18687
1375,Aarav Deshmukh,Male,1967-05-08,Kolkata,West Bengal,700085,2025-01-05,Affiliate,High Value,Yes,Low,12772
1376,Rahul Chowdhury,Female,1981-09-19,Jaipur,Rajasthan,302076,2024-09-08,Organic Search,New,No,Medium,2591
1377,Ishaan Agarwal,Female,1975-08-05,Patna,Bihar,800016,2026-04-09,Referral,New,Yes,Low,30475
1378,Kavya Chatterjee,Male,1981-01-29,Mumbai,Maharashtra,400024,2026-03-08,Marketplace Campaign,New,No,High,24630
1379,Amit Joshi,Male,1974-08-14,Ahmedabad,Gujarat,380093,2025-11-19,Social Media,New,Yes,Medium,40247
1380,Arjun Das,Female,2005-07-18,Bengaluru,Karnataka,560065,2025-09-21,Referral,New,No,High,38602
1381,Tanvi Agarwal,Female,2000-08-26,Mumbai,Maharashtra,400037,2025-05-09,Referral,New,No,Low,16458
1382,Priya Sen,Male,1992-06-25,Patna,Bihar,800074,2025-09-03,Social Media,New,No,High,43995
1383,Nisha Gupta,Female,1979-10-28,Bengaluru,Karnataka,560074,2024-08-04,Paid Search,New,No,Low,5701
1384,Poonam Mehta,Female,1969-04-03,Mumbai,Maharashtra,400012,2025-08-04,Social Media,New,No,High,12558
1385,Sneha Joshi,Female,1990-06-13,Ahmedabad,Gujarat,380056,2024-11-30,Social Media,At Risk,Yes,High,4544
1386,Nikhil Bhat,Male,2000-12-12,Bengaluru,Karnataka,560022,2026-03-16,Affiliate,New,No,Low,32394
1387,Amit Kumar,Male,1993-11-09,Mumbai,Maharashtra,400055,2026-03-14,Organic Search,New,Yes,Medium,32193
1388,Shreya Kumar,Female,1986-11-14,Patna,Bihar,800012,2025-01-10,Referral,High Value,No,Low,14526
1389,Krishna Rao,Female,1972-12-30,Bengaluru,Karnataka,560097,2026-05-23,Social Media,New,No,Medium,44149
1390,Sneha Kumar,Male,1996-07-02,Mumbai,Maharashtra,400080,2025-07-18,Paid Search,New,Yes,Medium,48131
1391,Deepak Nair,Male,1985-10-25,Chennai,Tamil Nadu,600015,2025-05-04,Referral,New,No,Low,26923
1392,Sai Rao,Male,1967-02-02,Kochi,Kerala,682059,2025-02-11,Paid Search,New,No,High,38477
1393,Sanjay Deshmukh,Female,1990-11-04,Hyderabad,Telangana,500020,2025-03-07,Marketplace Campaign,High Value,No,Low,23209
1394,Divya Patel,Female,1979-09-10,Kolkata,West Bengal,700011,2025-09-29,Marketplace Campaign,High Value,No,High,47671
1395,Deepak Chatterjee,Male,2001-11-27,Kolkata,West Bengal,700014,2025-07-12,Organic Search,High Value,Yes,High,42378
1396,Shreya Reddy,Male,1967-11-21,Ahmedabad,Gujarat,380047,2024-12-19,Social Media,New,No,Medium,22231
1397,Aadhya Mehta,Male,2002-09-19,Ahmedabad,Gujarat,380038,2026-07-10,Direct,New,Yes,Medium,15032
1398,Sneha Patel,Female,1999-10-09,Lucknow,Uttar Pradesh,226036,2025-03-22,Affiliate,High Value,No,High,49338
1399,Aadhya Mehta,Male,1975-05-06,Hyderabad,Telangana,500059,2025-04-11,Organic Search,New,Yes,Low,40034
1400,Aditya Chowdhury,Male,1976-11-08,Kochi,Kerala,682060,2025-09-21,Marketplace Campaign,High Value,No,Low,19794
1401,Sai Sharma,Male,1992-06-16,Pune,Maharashtra,411086,2026-03-15,Affiliate,High Value,No,Medium,47743
1402,Reyansh Verma,Male,1969-08-14,Delhi,Delhi,110081,2025-10-29,Referral,New,Yes,High,9756
1403,Riya Sharma,Female,2001-05-22,Hyderabad,Telangana,500078,2026-02-05,Paid Search,Returning,Yes,Low,37682
1404,Swati Nair,Male,1993-05-01,Pune,Maharashtra,411055,2024-09-06,Paid Search,High Value,Yes,High,34381
1405,Vihaan Sen,Male,1977-01-15,Jaipur,Rajasthan,302044,2025-06-14,Organic Search,High Value,Yes,Low,13014
1406,Priya Kumar,Female,1979-10-06,Lucknow,Uttar Pradesh,226088,2025-08-02,Organic Search,High Value,No,High,32848
1407,Priya Chowdhury,Male,1999-10-20,Delhi,Delhi,110046,2024-10-03,Paid Search,New,No,Medium,28541
1408,Kavya Verma,Female,1995-01-08,Patna,Bihar,800096,2024-09-08,Referral,New,No,Low,6911
1409,Ayaan Chatterjee,Male,1982-01-25,Lucknow,Uttar Pradesh,226016,2025-09-30,Paid Search,New,No,Medium,38419
1410,Divya Das,Female,1969-04-26,Ahmedabad,Gujarat,380071,2025-10-25,Paid Search,High Value,No,High,12517
1411,Kavya Singh,Male,1983-09-24,Ahmedabad,Gujarat,380015,2026-06-06,Organic Search,High Value,Yes,High,41869
1412,Deepak Mehta,Female,1966-02-18,Chennai,Tamil Nadu,600030,2024-08-14,Paid Search,New,No,Medium,37732
1413,Diya Sen,Male,1971-11-20,Kolkata,West Bengal,700078,2025-09-30,Social Media,New,Yes,High,23562
1414,Aarav Mukherjee,Female,1990-09-28,Ahmedabad,Gujarat,380040,2025-10-21,Paid Search,High Value,No,Medium,9810
1415,Gaurav Chatterjee,Male,1974-01-04,Patna,Bihar,800035,2024-09-01,Paid Search,New,Yes,Medium,22169
1416,Manish Rao,Male,1992-10-25,Mumbai,Maharashtra,400016,2026-06-06,Organic Search,At Risk,Yes,Low,40123
1417,Ananya Agarwal,Female,1981-01-30,Jaipur,Rajasthan,302045,2025-10-20,Organic Search,New,No,Medium,16760
1418,Vikram Joshi,Male,1998-08-08,Indore,Madhya Pradesh,452019,2025-01-06,Organic Search,New,No,Medium,33976
1419,Arjun Das,Male,1972-07-03,Patna,Bihar,800063,2024-08-08,Organic Search,New,No,Low,47319
1420,Rajesh Nair,Female,1996-05-05,Kolkata,West Bengal,700052,2024-08-26,Referral,New,No,Low,12332
1421,Meera Chatterjee,Male,1992-01-07,Patna,Bihar,800023,2025-02-01,Direct,New,No,Low,38846
1422,Aadhya Joshi,Male,1971-03-12,Lucknow,Uttar Pradesh,226056,2026-01-29,Direct,New,No,Medium,27965
1423,Rahul Das,Male,1972-07-19,Kochi,Kerala,682088,2024-09-12,Affiliate,New,Yes,Medium,12417
1424,Kirti Nair,Male,1990-02-28,Patna,Bihar,800018,2024-11-14,Organic Search,New,No,Medium,35189
1425,Aditya Verma,Male,1990-04-09,Delhi,Delhi,110049,2024-12-08,Social Media,New,No,Low,29978
1426,Amit Kulkarni,Female,1981-05-01,Pune,Maharashtra,411093,2026-06-07,Referral,High Value,No,Low,29639
1427,Neha Mukherjee,Female,1983-08-18,Kolkata,West Bengal,700069,2026-06-29,Affiliate,At Risk,Yes,Low,10203
1428,Neha Sharma,Male,1987-01-19,Lucknow,Uttar Pradesh,226069,2026-02-10,Organic Search,New,Yes,Low,10825
1429,Diya Agarwal,Female,1976-12-25,Ahmedabad,Gujarat,380040,2026-01-08,Paid Search,New,Yes,High,42951
1430,Sanjay Mukherjee,Female,1979-08-16,Hyderabad,Telangana,500084,2025-09-01,Organic Search,New,No,High,42445
1431,Meera Bhat,Male,1973-09-04,Delhi,Delhi,110067,2025-05-15,Direct,At Risk,No,High,44978
1432,Pooja Joshi,Male,1991-12-06,Lucknow,Uttar Pradesh,226016,2025-03-26,Organic Search,Returning,Yes,High,48124
1433,Ananya Verma,Male,1998-12-01,Pune,Maharashtra,411064,2024-11-20,Social Media,New,No,High,32670
1434,Priya Chowdhury,Female,1968-04-14,Kochi,Kerala,682061,2024-10-24,Organic Search,New,Yes,High,39283
